timestamp,customer_no,location
2019-09-05 14:40:00,30711,spices
2019-09-05 14:40:00,30714,checkout
2019-09-05 14:40:00,30717,spices
2019-09-05 14:40:00,30719,drinks
2019-09-05 14:40:00,30716,drinks
2019-09-05 14:40:00,30720,dairy
2019-09-05 14:40:00,30727,spices
2019-09-05 14:40:00,30726,spices
2019-09-05 14:40:00,30713,fruit
2019-09-05 14:40:00,30722,drinks
2019-09-05 14:40:00,30723,dairy
2019-09-05 14:40:00,30725,dairy
2019-09-05 14:40:00,30721,fruit
2019-09-05 14:40:00,30706,spices
2019-09-05 14:40:00,30705,spices
2019-09-05 14:40:00,30710,spices
2019-09-05 14:41:00,30705,spices
2019-09-05 14:41:00,30725,checkout
2019-09-05 14:41:00,30713,fruit
2019-09-05 14:41:00,30726,drinks
2019-09-05 14:41:00,30706,spices
2019-09-05 14:41:00,30722,fruit
2019-09-05 14:41:00,30711,spices
2019-09-05 14:41:00,30720,dairy
2019-09-05 14:41:00,30718,checkout
2019-09-05 14:41:00,30710,spices
2019-09-05 14:41:00,30717,spices
2019-09-05 14:41:00,30716,drinks
2019-09-05 14:41:00,30721,drinks
2019-09-05 14:41:00,30719,drinks
2019-09-05 14:41:00,30723,fruit
2019-09-05 14:41:00,30727,fruit
2019-09-05 14:41:00,30724,checkout
2019-09-05 14:42:00,30710,spices
2019-09-05 14:42:00,30706,spices
2019-09-05 14:42:00,30705,spices
2019-09-05 14:42:00,30719,drinks
2019-09-05 14:42:00,30713,dairy
2019-09-05 14:42:00,30724,checkout
2019-09-05 14:42:00,30722,fruit
2019-09-05 14:42:00,30725,checkout
2019-09-05 14:42:00,30720,drinks
2019-09-05 14:42:00,30711,spices
2019-09-05 14:42:00,30723,fruit
2019-09-05 14:42:00,30717,checkout
2019-09-05 14:42:00,30726,drinks
2019-09-05 14:42:00,30721,drinks
2019-09-05 14:42:00,30716,drinks
2019-09-05 14:42:00,30718,checkout
2019-09-05 14:42:00,30727,fruit
2019-09-05 14:43:00,30713,checkout
2019-09-05 14:43:00,30717,checkout
2019-09-05 14:43:00,30723,fruit
2019-09-05 14:43:00,30716,drinks
2019-09-05 14:43:00,30724,checkout
2019-09-05 14:43:00,30728,fruit
2019-09-05 14:43:00,30721,dairy
2019-09-05 14:43:00,30727,dairy
2019-09-05 14:43:00,30726,drinks
2019-09-05 14:43:00,30722,fruit
2019-09-05 14:43:00,30705,spices
2019-09-05 14:43:00,30711,spices
2019-09-05 14:43:00,30710,spices
2019-09-05 14:43:00,30720,drinks
2019-09-05 14:43:00,30725,checkout
2019-09-05 14:43:00,30730,dairy
2019-09-05 14:43:00,30719,checkout
2019-09-05 14:43:00,30729,fruit
2019-09-05 14:43:00,30706,spices
2019-09-05 14:44:00,30722,fruit
2019-09-05 14:44:00,30705,spices
2019-09-05 14:44:00,30727,dairy
2019-09-05 14:44:00,30721,checkout
2019-09-05 14:44:00,30720,drinks
2019-09-05 14:44:00,30717,checkout
2019-09-05 14:44:00,30728,dairy
2019-09-05 14:44:00,30716,checkout
2019-09-05 14:44:00,30723,fruit
2019-09-05 14:44:00,30711,spices
2019-09-05 14:44:00,30706,dairy
2019-09-05 14:44:00,30730,checkout
2019-09-05 14:44:00,30729,checkout
2019-09-05 14:44:00,30726,drinks
2019-09-05 14:44:00,30713,checkout
2019-09-05 14:44:00,30710,spices
2019-09-05 14:45:00,30722,fruit
2019-09-05 14:45:00,30720,spices
2019-09-05 14:45:00,30711,spices
2019-09-05 14:45:00,30728,checkout
2019-09-05 14:45:00,30716,checkout
2019-09-05 14:45:00,30713,checkout
2019-09-05 14:45:00,30726,drinks
2019-09-05 14:45:00,30721,checkout
2019-09-05 14:45:00,30717,checkout
2019-09-05 14:45:00,30723,fruit
2019-09-05 14:45:00,30705,spices
2019-09-05 14:45:00,30706,dairy
2019-09-05 14:45:00,30727,dairy
2019-09-05 14:45:00,30710,spices
2019-09-05 14:46:00,30726,drinks
2019-09-05 14:46:00,30705,fruit
2019-09-05 14:46:00,30732,drinks
2019-09-05 14:46:00,30710,fruit
2019-09-05 14:46:00,30731,dairy
2019-09-05 14:46:00,30711,spices
2019-09-05 14:46:00,30722,checkout
2019-09-05 14:46:00,30728,checkout
2019-09-05 14:46:00,30713,checkout
2019-09-05 14:46:00,30723,checkout
2019-09-05 14:46:00,30717,checkout
2019-09-05 14:46:00,30706,drinks
2019-09-05 14:46:00,30720,spices
2019-09-05 14:46:00,30727,dairy
2019-09-05 14:47:00,30726,fruit
2019-09-05 14:47:00,30723,checkout
2019-09-05 14:47:00,30720,spices
2019-09-05 14:47:00,30705,fruit
2019-09-05 14:47:00,30731,checkout
2019-09-05 14:47:00,30706,drinks
2019-09-05 14:47:00,30710,checkout
2019-09-05 14:47:00,30727,dairy
2019-09-05 14:47:00,30711,spices
2019-09-05 14:47:00,30728,checkout
2019-09-05 14:47:00,30732,checkout
2019-09-05 14:48:00,30720,fruit
2019-09-05 14:48:00,30731,checkout
2019-09-05 14:48:00,30710,checkout
2019-09-05 14:48:00,30728,checkout
2019-09-05 14:48:00,30711,spices
2019-09-05 14:48:00,30723,checkout
2019-09-05 14:48:00,30727,dairy
2019-09-05 14:48:00,30726,fruit
2019-09-05 14:48:00,30706,drinks
2019-09-05 14:48:00,30705,checkout
2019-09-05 14:48:00,30732,checkout
2019-09-05 14:49:00,30726,fruit
2019-09-05 14:49:00,30733,dairy
2019-09-05 14:49:00,30728,checkout
2019-09-05 14:49:00,30720,fruit
2019-09-05 14:49:00,30723,checkout
2019-09-05 14:49:00,30727,dairy
2019-09-05 14:49:00,30706,drinks
2019-09-05 14:49:00,30705,checkout
2019-09-05 14:49:00,30711,spices
2019-09-05 14:49:00,30710,checkout
2019-09-05 14:50:00,30728,checkout
2019-09-05 14:50:00,30727,spices
2019-09-05 14:50:00,30733,drinks
2019-09-05 14:50:00,30734,drinks
2019-09-05 14:50:00,30710,checkout
2019-09-05 14:50:00,30711,spices
2019-09-05 14:50:00,30706,drinks
2019-09-05 14:50:00,30720,checkout
2019-09-05 14:50:00,30726,fruit
2019-09-05 14:51:00,30728,checkout
2019-09-05 14:51:00,30711,spices
2019-09-05 14:51:00,30733,drinks
2019-09-05 14:51:00,30710,checkout
2019-09-05 14:51:00,30727,spices
2019-09-05 14:51:00,30734,spices
2019-09-05 14:51:00,30720,checkout
2019-09-05 14:51:00,30726,fruit
2019-09-05 14:51:00,30706,drinks
2019-09-05 14:51:00,30736,dairy
2019-09-05 14:51:00,30737,fruit
2019-09-05 14:51:00,30735,fruit
2019-09-05 14:52:00,30737,checkout
2019-09-05 14:52:00,30728,checkout
2019-09-05 14:52:00,30711,spices
2019-09-05 14:52:00,30736,drinks
2019-09-05 14:52:00,30710,checkout
2019-09-05 14:52:00,30733,spices
2019-09-05 14:52:00,30727,spices
2019-09-05 14:52:00,30726,fruit
2019-09-05 14:52:00,30706,drinks
2019-09-05 14:52:00,30738,fruit
2019-09-05 14:52:00,30734,dairy
2019-09-05 14:52:00,30739,fruit
2019-09-05 14:52:00,30735,drinks
2019-09-05 14:52:00,30740,fruit
2019-09-05 14:53:00,30727,spices
2019-09-05 14:53:00,30739,dairy
2019-09-05 14:53:00,30736,drinks
2019-09-05 14:53:00,30728,checkout
2019-09-05 14:53:00,30710,checkout
2019-09-05 14:53:00,30738,spices
2019-09-05 14:53:00,30733,spices
2019-09-05 14:53:00,30726,fruit
2019-09-05 14:53:00,30711,spices
2019-09-05 14:53:00,30734,spices
2019-09-05 14:53:00,30735,drinks
2019-09-05 14:53:00,30741,fruit
2019-09-05 14:53:00,30706,drinks
2019-09-05 14:53:00,30740,spices
2019-09-05 14:53:00,30737,checkout
2019-09-05 14:54:00,30711,spices
2019-09-05 14:54:00,30735,spices
2019-09-05 14:54:00,30733,checkout
2019-09-05 14:54:00,30737,checkout
2019-09-05 14:54:00,30710,checkout
2019-09-05 14:54:00,30734,spices
2019-09-05 14:54:00,30726,fruit
2019-09-05 14:54:00,30706,drinks
2019-09-05 14:54:00,30738,spices
2019-09-05 14:54:00,30736,drinks
2019-09-05 14:54:00,30739,dairy
2019-09-05 14:54:00,30741,checkout
2019-09-05 14:54:00,30740,spices
2019-09-05 14:54:00,30728,checkout
2019-09-05 14:54:00,30742,fruit
2019-09-05 14:54:00,30727,spices
2019-09-05 14:55:00,30735,drinks
2019-09-05 14:55:00,30740,dairy
2019-09-05 14:55:00,30746,fruit
2019-09-05 14:55:00,30739,dairy
2019-09-05 14:55:00,30742,checkout
2019-09-05 14:55:00,30734,spices
2019-09-05 14:55:00,30726,fruit
2019-09-05 14:55:00,30743,dairy
2019-09-05 14:55:00,30711,spices
2019-09-05 14:55:00,30733,checkout
2019-09-05 14:55:00,30728,checkout
2019-09-05 14:55:00,30745,spices
2019-09-05 14:55:00,30727,spices
2019-09-05 14:55:00,30744,fruit
2019-09-05 14:55:00,30710,checkout
2019-09-05 14:55:00,30706,drinks
2019-09-05 14:55:00,30738,checkout
2019-09-05 14:55:00,30736,drinks
2019-09-05 14:56:00,30748,spices
2019-09-05 14:56:00,30739,dairy
2019-09-05 14:56:00,30743,checkout
2019-09-05 14:56:00,30738,checkout
2019-09-05 14:56:00,30740,checkout
2019-09-05 14:56:00,30746,dairy
2019-09-05 14:56:00,30744,checkout
2019-09-05 14:56:00,30736,drinks
2019-09-05 14:56:00,30745,checkout
2019-09-05 14:56:00,30749,dairy
2019-09-05 14:56:00,30747,drinks
2019-09-05 14:56:00,30733,checkout
2019-09-05 14:56:00,30727,drinks
2019-09-05 14:56:00,30728,checkout
2019-09-05 14:56:00,30710,checkout
2019-09-05 14:56:00,30734,spices
2019-09-05 14:56:00,30735,drinks
2019-09-05 14:56:00,30711,spices
2019-09-05 14:56:00,30706,drinks
2019-09-05 14:56:00,30726,dairy
2019-09-05 14:57:00,30726,fruit
2019-09-05 14:57:00,30747,checkout
2019-09-05 14:57:00,30740,checkout
2019-09-05 14:57:00,30743,checkout
2019-09-05 14:57:00,30735,checkout
2019-09-05 14:57:00,30706,checkout
2019-09-05 14:57:00,30749,spices
2019-09-05 14:57:00,30750,dairy
2019-09-05 14:57:00,30739,dairy
2019-09-05 14:57:00,30736,checkout
2019-09-05 14:57:00,30711,dairy
2019-09-05 14:57:00,30748,fruit
2019-09-05 14:57:00,30738,checkout
2019-09-05 14:57:00,30746,dairy
2019-09-05 14:57:00,30752,dairy
2019-09-05 14:57:00,30727,checkout
2019-09-05 14:57:00,30751,spices
2019-09-05 14:57:00,30734,checkout
2019-09-05 14:57:00,30728,checkout
2019-09-05 14:58:00,30706,checkout
2019-09-05 14:58:00,30736,checkout
2019-09-05 14:58:00,30743,checkout
2019-09-05 14:58:00,30746,dairy
2019-09-05 14:58:00,30751,checkout
2019-09-05 14:58:00,30726,dairy
2019-09-05 14:58:00,30747,checkout
2019-09-05 14:58:00,30754,spices
2019-09-05 14:58:00,30753,fruit
2019-09-05 14:58:00,30756,drinks
2019-09-05 14:58:00,30755,dairy
2019-09-05 14:58:00,30749,dairy
2019-09-05 14:58:00,30711,dairy
2019-09-05 14:58:00,30750,fruit
2019-09-05 14:58:00,30748,drinks
2019-09-05 14:58:00,30739,dairy
2019-09-05 14:58:00,30752,spices
2019-09-05 14:58:00,30740,checkout
2019-09-05 14:59:00,30760,drinks
2019-09-05 14:59:00,30759,fruit
2019-09-05 14:59:00,30754,drinks
2019-09-05 14:59:00,30758,dairy
2019-09-05 14:59:00,30756,checkout
2019-09-05 14:59:00,30755,drinks
2019-09-05 14:59:00,30749,dairy
2019-09-05 14:59:00,30750,fruit
2019-09-05 14:59:00,30753,checkout
2019-09-05 14:59:00,30752,spices
2019-09-05 14:59:00,30751,checkout
2019-09-05 14:59:00,30761,fruit
2019-09-05 14:59:00,30748,drinks
2019-09-05 14:59:00,30757,dairy
2019-09-05 14:59:00,30736,checkout
2019-09-05 14:59:00,30711,checkout
2019-09-05 14:59:00,30746,checkout
2019-09-05 14:59:00,30739,dairy
2019-09-05 14:59:00,30726,fruit
2019-09-05 14:59:00,30743,checkout
2019-09-05 15:00:00,30751,checkout
2019-09-05 15:00:00,30763,dairy
2019-09-05 15:00:00,30749,checkout
2019-09-05 15:00:00,30736,checkout
2019-09-05 15:00:00,30762,fruit
2019-09-05 15:00:00,30761,checkout
2019-09-05 15:00:00,30759,drinks
2019-09-05 15:00:00,30754,fruit
2019-09-05 15:00:00,30739,spices
2019-09-05 15:00:00,30750,fruit
2019-09-05 15:00:00,30711,checkout
2019-09-05 15:00:00,30760,checkout
2019-09-05 15:00:00,30753,checkout
2019-09-05 15:00:00,30765,dairy
2019-09-05 15:00:00,30746,checkout
2019-09-05 15:00:00,30755,drinks
2019-09-05 15:00:00,30743,checkout
2019-09-05 15:00:00,30752,spices
2019-09-05 15:00:00,30748,drinks
2019-09-05 15:00:00,30757,checkout
2019-09-05 15:00:00,30758,spices
2019-09-05 15:00:00,30726,spices
2019-09-05 15:00:00,30764,fruit
2019-09-05 15:01:00,30736,checkout
2019-09-05 15:01:00,30752,spices
2019-09-05 15:01:00,30758,spices
2019-09-05 15:01:00,30726,spices
2019-09-05 15:01:00,30755,checkout
2019-09-05 15:01:00,30754,fruit
2019-09-05 15:01:00,30751,checkout
2019-09-05 15:01:00,30759,drinks
2019-09-05 15:01:00,30739,checkout
2019-09-05 15:01:00,30750,fruit
2019-09-05 15:01:00,30746,checkout
2019-09-05 15:01:00,30762,drinks
2019-09-05 15:01:00,30768,fruit
2019-09-05 15:01:00,30749,checkout
2019-09-05 15:01:00,30763,drinks
2019-09-05 15:01:00,30764,checkout
2019-09-05 15:01:00,30765,drinks
2019-09-05 15:01:00,30766,fruit
2019-09-05 15:01:00,30743,checkout
2019-09-05 15:01:00,30767,fruit
2019-09-05 15:01:00,30748,spices
2019-09-05 15:02:00,30768,checkout
2019-09-05 15:02:00,30767,checkout
2019-09-05 15:02:00,30726,spices
2019-09-05 15:02:00,30765,drinks
2019-09-05 15:02:00,30759,drinks
2019-09-05 15:02:00,30763,drinks
2019-09-05 15:02:00,30762,fruit
2019-09-05 15:02:00,30758,drinks
2019-09-05 15:02:00,30766,drinks
2019-09-05 15:02:00,30746,checkout
2019-09-05 15:02:00,30754,checkout
2019-09-05 15:02:00,30752,dairy
2019-09-05 15:02:00,30751,checkout
2019-09-05 15:02:00,30736,checkout
2019-09-05 15:02:00,30743,checkout
2019-09-05 15:02:00,30748,dairy
2019-09-05 15:02:00,30750,dairy
2019-09-05 15:02:00,30749,checkout
2019-09-05 15:02:00,30739,checkout
2019-09-05 15:03:00,30758,spices
2019-09-05 15:03:00,30759,drinks
2019-09-05 15:03:00,30750,spices
2019-09-05 15:03:00,30762,drinks
2019-09-05 15:03:00,30749,checkout
2019-09-05 15:03:00,30763,checkout
2019-09-05 15:03:00,30765,drinks
2019-09-05 15:03:00,30748,fruit
2019-09-05 15:03:00,30766,drinks
2019-09-05 15:03:00,30767,checkout
2019-09-05 15:03:00,30743,checkout
2019-09-05 15:03:00,30768,checkout
2019-09-05 15:03:00,30751,checkout
2019-09-05 15:03:00,30739,checkout
2019-09-05 15:03:00,30769,dairy
2019-09-05 15:03:00,30752,spices
2019-09-05 15:03:00,30726,spices
2019-09-05 15:04:00,30739,checkout
2019-09-05 15:04:00,30769,fruit
2019-09-05 15:04:00,30765,drinks
2019-09-05 15:04:00,30762,drinks
2019-09-05 15:04:00,30749,checkout
2019-09-05 15:04:00,30748,fruit
2019-09-05 15:04:00,30743,checkout
2019-09-05 15:04:00,30759,checkout
2019-09-05 15:04:00,30766,drinks
2019-09-05 15:04:00,30750,dairy
2019-09-05 15:04:00,30763,checkout
2019-09-05 15:04:00,30726,spices
2019-09-05 15:04:00,30752,dairy
2019-09-05 15:04:00,30767,checkout
2019-09-05 15:04:00,30758,drinks
2019-09-05 15:04:00,30768,checkout
2019-09-05 15:05:00,30767,checkout
2019-09-05 15:05:00,30765,drinks
2019-09-05 15:05:00,30762,drinks
2019-09-05 15:05:00,30752,drinks
2019-09-05 15:05:00,30766,checkout
2019-09-05 15:05:00,30726,spices
2019-09-05 15:05:00,30750,dairy
2019-09-05 15:05:00,30749,checkout
2019-09-05 15:05:00,30769,fruit
2019-09-05 15:05:00,30758,checkout
2019-09-05 15:05:00,30759,checkout
2019-09-05 15:05:00,30768,checkout
2019-09-05 15:05:00,30748,fruit
2019-09-05 15:06:00,30773,dairy
2019-09-05 15:06:00,30748,checkout
2019-09-05 15:06:00,30765,drinks
2019-09-05 15:06:00,30772,dairy
2019-09-05 15:06:00,30766,checkout
2019-09-05 15:06:00,30769,fruit
2019-09-05 15:06:00,30771,drinks
2019-09-05 15:06:00,30770,fruit
2019-09-05 15:06:00,30767,checkout
2019-09-05 15:06:00,30758,checkout
2019-09-05 15:06:00,30762,drinks
2019-09-05 15:06:00,30726,checkout
2019-09-05 15:06:00,30750,checkout
2019-09-05 15:06:00,30774,drinks
2019-09-05 15:06:00,30749,checkout
2019-09-05 15:06:00,30768,checkout
2019-09-05 15:06:00,30752,drinks
2019-09-05 15:07:00,30772,fruit
2019-09-05 15:07:00,30758,checkout
2019-09-05 15:07:00,30767,checkout
2019-09-05 15:07:00,30750,checkout
2019-09-05 15:07:00,30726,checkout
2019-09-05 15:07:00,30770,dairy
2019-09-05 15:07:00,30765,drinks
2019-09-05 15:07:00,30762,drinks
2019-09-05 15:07:00,30773,checkout
2019-09-05 15:07:00,30769,fruit
2019-09-05 15:07:00,30774,fruit
2019-09-05 15:07:00,30748,checkout
2019-09-05 15:07:00,30771,checkout
2019-09-05 15:07:00,30752,drinks
2019-09-05 15:08:00,30774,checkout
2019-09-05 15:08:00,30770,dairy
2019-09-05 15:08:00,30778,fruit
2019-09-05 15:08:00,30777,fruit
2019-09-05 15:08:00,30769,fruit
2019-09-05 15:08:00,30776,spices
2019-09-05 15:08:00,30775,fruit
2019-09-05 15:08:00,30771,checkout
2019-09-05 15:08:00,30773,checkout
2019-09-05 15:08:00,30772,fruit
2019-09-05 15:08:00,30748,checkout
2019-09-05 15:08:00,30767,checkout
2019-09-05 15:08:00,30752,fruit
2019-09-05 15:08:00,30726,checkout
2019-09-05 15:08:00,30762,drinks
2019-09-05 15:08:00,30765,drinks
2019-09-05 15:09:00,30778,checkout
2019-09-05 15:09:00,30779,fruit
2019-09-05 15:09:00,30775,drinks
2019-09-05 15:09:00,30748,checkout
2019-09-05 15:09:00,30777,checkout
2019-09-05 15:09:00,30752,checkout
2019-09-05 15:09:00,30773,checkout
2019-09-05 15:09:00,30780,drinks
2019-09-05 15:09:00,30771,checkout
2019-09-05 15:09:00,30770,fruit
2019-09-05 15:09:00,30776,drinks
2019-09-05 15:09:00,30726,checkout
2019-09-05 15:09:00,30765,checkout
2019-09-05 15:09:00,30772,fruit
2019-09-05 15:09:00,30762,checkout
2019-09-05 15:09:00,30769,fruit
2019-09-05 15:10:00,30752,checkout
2019-09-05 15:10:00,30773,checkout
2019-09-05 15:10:00,30780,checkout
2019-09-05 15:10:00,30726,checkout
2019-09-05 15:10:00,30775,checkout
2019-09-05 15:10:00,30772,fruit
2019-09-05 15:10:00,30777,checkout
2019-09-05 15:10:00,30781,spices
2019-09-05 15:10:00,30779,checkout
2019-09-05 15:10:00,30784,spices
2019-09-05 15:10:00,30769,fruit
2019-09-05 15:10:00,30770,checkout
2019-09-05 15:10:00,30782,spices
2019-09-05 15:10:00,30776,drinks
2019-09-05 15:10:00,30783,fruit
2019-09-05 15:10:00,30762,checkout
2019-09-05 15:10:00,30778,checkout
2019-09-05 15:11:00,30769,fruit
2019-09-05 15:11:00,30775,checkout
2019-09-05 15:11:00,30726,checkout
2019-09-05 15:11:00,30773,checkout
2019-09-05 15:11:00,30776,checkout
2019-09-05 15:11:00,30778,checkout
2019-09-05 15:11:00,30752,checkout
2019-09-05 15:11:00,30779,checkout
2019-09-05 15:11:00,30783,checkout
2019-09-05 15:11:00,30782,checkout
2019-09-05 15:11:00,30784,fruit
2019-09-05 15:11:00,30781,drinks
2019-09-05 15:11:00,30772,fruit
2019-09-05 15:12:00,30784,fruit
2019-09-05 15:12:00,30781,checkout
2019-09-05 15:12:00,30778,checkout
2019-09-05 15:12:00,30752,checkout
2019-09-05 15:12:00,30775,checkout
2019-09-05 15:12:00,30783,checkout
2019-09-05 15:12:00,30769,fruit
2019-09-05 15:12:00,30772,fruit
2019-09-05 15:12:00,30785,fruit
2019-09-05 15:13:00,30769,fruit
2019-09-05 15:13:00,30781,checkout
2019-09-05 15:13:00,30784,dairy
2019-09-05 15:13:00,30786,dairy
2019-09-05 15:13:00,30772,fruit
2019-09-05 15:13:00,30785,drinks
2019-09-05 15:13:00,30752,checkout
2019-09-05 15:13:00,30775,checkout
2019-09-05 15:14:00,30784,dairy
2019-09-05 15:14:00,30786,checkout
2019-09-05 15:14:00,30781,checkout
2019-09-05 15:14:00,30785,checkout
2019-09-05 15:14:00,30775,checkout
2019-09-05 15:14:00,30772,fruit
2019-09-05 15:14:00,30752,checkout
2019-09-05 15:14:00,30769,fruit
2019-09-05 15:15:00,30788,fruit
2019-09-05 15:15:00,30775,checkout
2019-09-05 15:15:00,30784,dairy
2019-09-05 15:15:00,30772,fruit
2019-09-05 15:15:00,30769,fruit
2019-09-05 15:15:00,30752,checkout
2019-09-05 15:15:00,30786,checkout
2019-09-05 15:15:00,30787,dairy
2019-09-05 15:16:00,30769,dairy
2019-09-05 15:16:00,30784,dairy
2019-09-05 15:16:00,30786,checkout
2019-09-05 15:16:00,30788,checkout
2019-09-05 15:16:00,30790,dairy
2019-09-05 15:16:00,30752,checkout
2019-09-05 15:16:00,30772,checkout
2019-09-05 15:16:00,30789,spices
2019-09-05 15:16:00,30775,checkout
2019-09-05 15:16:00,30787,spices
2019-09-05 15:17:00,30792,fruit
2019-09-05 15:17:00,30791,fruit
2019-09-05 15:17:00,30786,checkout
2019-09-05 15:17:00,30790,spices
2019-09-05 15:17:00,30789,checkout
2019-09-05 15:17:00,30769,dairy
2019-09-05 15:17:00,30787,spices
2019-09-05 15:17:00,30775,checkout
2019-09-05 15:17:00,30784,dairy
2019-09-05 15:17:00,30772,checkout
2019-09-05 15:17:00,30752,checkout
2019-09-05 15:18:00,30786,checkout
2019-09-05 15:18:00,30787,spices
2019-09-05 15:18:00,30794,dairy
2019-09-05 15:18:00,30775,checkout
2019-09-05 15:18:00,30793,fruit
2019-09-05 15:18:00,30769,fruit
2019-09-05 15:18:00,30790,spices
2019-09-05 15:18:00,30752,checkout
2019-09-05 15:18:00,30792,dairy
2019-09-05 15:18:00,30784,dairy
2019-09-05 15:18:00,30791,checkout
2019-09-05 15:19:00,30787,spices
2019-09-05 15:19:00,30797,spices
2019-09-05 15:19:00,30796,spices
2019-09-05 15:19:00,30790,spices
2019-09-05 15:19:00,30791,checkout
2019-09-05 15:19:00,30793,drinks
2019-09-05 15:19:00,30786,checkout
2019-09-05 15:19:00,30795,spices
2019-09-05 15:19:00,30794,spices
2019-09-05 15:19:00,30769,fruit
2019-09-05 15:19:00,30784,dairy
2019-09-05 15:19:00,30792,checkout
2019-09-05 15:20:00,30796,checkout
2019-09-05 15:20:00,30794,spices
2019-09-05 15:20:00,30791,checkout
2019-09-05 15:20:00,30797,checkout
2019-09-05 15:20:00,30793,checkout
2019-09-05 15:20:00,30795,drinks
2019-09-05 15:20:00,30792,checkout
2019-09-05 15:20:00,30790,spices
2019-09-05 15:20:00,30787,spices
2019-09-05 15:20:00,30784,dairy
2019-09-05 15:20:00,30769,fruit
2019-09-05 15:20:00,30786,checkout
2019-09-05 15:21:00,30793,checkout
2019-09-05 15:21:00,30784,dairy
2019-09-05 15:21:00,30790,spices
2019-09-05 15:21:00,30797,checkout
2019-09-05 15:21:00,30786,checkout
2019-09-05 15:21:00,30795,fruit
2019-09-05 15:21:00,30787,spices
2019-09-05 15:21:00,30769,fruit
2019-09-05 15:21:00,30791,checkout
2019-09-05 15:21:00,30794,spices
2019-09-05 15:21:00,30792,checkout
2019-09-05 15:22:00,30792,checkout
2019-09-05 15:22:00,30784,drinks
2019-09-05 15:22:00,30791,checkout
2019-09-05 15:22:00,30786,checkout
2019-09-05 15:22:00,30795,checkout
2019-09-05 15:22:00,30790,spices
2019-09-05 15:22:00,30793,checkout
2019-09-05 15:22:00,30787,spices
2019-09-05 15:22:00,30769,dairy
2019-09-05 15:22:00,30794,spices
2019-09-05 15:23:00,30769,fruit
2019-09-05 15:23:00,30786,checkout
2019-09-05 15:23:00,30798,spices
2019-09-05 15:23:00,30792,checkout
2019-09-05 15:23:00,30794,spices
2019-09-05 15:23:00,30787,spices
2019-09-05 15:23:00,30790,spices
2019-09-05 15:23:00,30784,drinks
2019-09-05 15:24:00,30798,drinks
2019-09-05 15:24:00,30792,checkout
2019-09-05 15:24:00,30794,spices
2019-09-05 15:24:00,30769,fruit
2019-09-05 15:24:00,30799,fruit
2019-09-05 15:24:00,30787,spices
2019-09-05 15:24:00,30786,checkout
2019-09-05 15:24:00,30790,spices
2019-09-05 15:24:00,30784,spices
2019-09-05 15:25:00,30800,spices
2019-09-05 15:25:00,30801,fruit
2019-09-05 15:25:00,30769,dairy
2019-09-05 15:25:00,30787,spices
2019-09-05 15:25:00,30784,fruit
2019-09-05 15:25:00,30802,dairy
2019-09-05 15:25:00,30794,spices
2019-09-05 15:25:00,30792,checkout
2019-09-05 15:25:00,30799,checkout
2019-09-05 15:25:00,30798,checkout
2019-09-05 15:25:00,30790,spices
2019-09-05 15:26:00,30803,fruit
2019-09-05 15:26:00,30794,spices
2019-09-05 15:26:00,30784,checkout
2019-09-05 15:26:00,30800,dairy
2019-09-05 15:26:00,30769,dairy
2019-09-05 15:26:00,30799,checkout
2019-09-05 15:26:00,30802,spices
2019-09-05 15:26:00,30801,checkout
2019-09-05 15:26:00,30790,fruit
2019-09-05 15:26:00,30787,fruit
2019-09-05 15:26:00,30792,checkout
2019-09-05 15:27:00,30799,checkout
2019-09-05 15:27:00,30802,spices
2019-09-05 15:27:00,30801,checkout
2019-09-05 15:27:00,30792,checkout
2019-09-05 15:27:00,30800,dairy
2019-09-05 15:27:00,30803,checkout
2019-09-05 15:27:00,30794,drinks
2019-09-05 15:27:00,30787,fruit
2019-09-05 15:27:00,30784,checkout
2019-09-05 15:27:00,30804,fruit
2019-09-05 15:27:00,30805,fruit
2019-09-05 15:27:00,30769,checkout
2019-09-05 15:27:00,30806,dairy
2019-09-05 15:27:00,30790,dairy
2019-09-05 15:27:00,30807,dairy
2019-09-05 15:27:00,30808,fruit
2019-09-05 15:28:00,30809,drinks
2019-09-05 15:28:00,30808,checkout
2019-09-05 15:28:00,30802,spices
2019-09-05 15:28:00,30805,checkout
2019-09-05 15:28:00,30804,drinks
2019-09-05 15:28:00,30806,checkout
2019-09-05 15:28:00,30810,dairy
2019-09-05 15:28:00,30807,fruit
2019-09-05 15:28:00,30787,spices
2019-09-05 15:28:00,30800,dairy
2019-09-05 15:28:00,30790,dairy
2019-09-05 15:28:00,30794,checkout
2019-09-05 15:28:00,30799,checkout
2019-09-05 15:29:00,30800,fruit
2019-09-05 15:29:00,30810,spices
2019-09-05 15:29:00,30809,checkout
2019-09-05 15:29:00,30787,spices
2019-09-05 15:29:00,30808,checkout
2019-09-05 15:29:00,30807,spices
2019-09-05 15:29:00,30790,drinks
2019-09-05 15:29:00,30806,checkout
2019-09-05 15:29:00,30804,checkout
2019-09-05 15:29:00,30794,checkout
2019-09-05 15:29:00,30811,dairy
2019-09-05 15:29:00,30802,spices
2019-09-05 15:29:00,30799,checkout
2019-09-05 15:30:00,30807,spices
2019-09-05 15:30:00,30799,checkout
2019-09-05 15:30:00,30812,dairy
2019-09-05 15:30:00,30790,drinks
2019-09-05 15:30:00,30811,drinks
2019-09-05 15:30:00,30802,spices
